Dyad,Player,Round,Category,RegionCoded,RegionGo,Score,JointRegion
1002639374,10026,54,UP,abcdefghijklmnopqrstuvwxyzABCDEF,UP,32,
1002639374,10026,55,UP,abcdefghijklmnopqrstuvwxyzABCDEF,UP,32,
1002639374,10026,57,UP,abcdefghijklmnopqrstuvwxyzABCDEF,UP,32,
1002639374,10026,59,UP,abcdefghijklmnopqrstuvwxyzABCDEF,UP,32,
1002639374,10026,60,UP,abcdefghijklmnopqrstuvwxyzABCDEF,,32,
1002639374,39374,2,RS,abehklmnpuvwyBCDFGHIJKLOSTUVW2378;,RS,12,bhmnpuvyBCGSTUW2378;
1002639374,39374,4,RS,aklmopqrsvwzABDEGIJKLMOPQSVY1235679;:,DOWN,15,almoqrvwBEMY1359:
1002639374,39374,6,DOWN,GHIJKLMNOPQRSTUVWXYZ0123456789;:,DOWN,14,GIJKMNPQSZ023568;:
1002639374,39374,7,DOWN,GHIJKLMNOPQRSTUVWXYZ0123456789;:,DOWN,32,
1002639374,39374,8,DOWN,GHIJKLMNOPQRSTUVWXYZ0123456789;:,DOWN,32,
1002639374,39374,9,DOWN,GHIJKLMNOPQRSTUVWXYZ0123456789;:,DOWN,32,
1002639374,39374,11,DOWN,GHIJKLMNOPQRSTUVWXYZ0123456789;:,DOWN,32,
1002639374,39374,12,DOWN,GHIJKLMNOPQRSTUVWXYZ0123456789;:,DOWN,32,
1002639374,39374,16,DOWN,GHIJKLMNOPQRSTUVWXYZ0123456789;:,DOWN,32,
1002639374,39374,17,DOWN,GHIJKLMNOPQRSTUVWXYZ0123456789;:,DOWN,32,
1002639374,39374,18,DOWN,GHIJKLMNOPQRSTUVWXYZ0123456789;:,DOWN,32,
1002639374,39374,19,DOWN,GHIJKLMNOPQRSTUVWXYZ0123456789;:,DOWN,32,
1002639374,39374,20,DOWN,GHIJKLMNOPQRSTUVWXYZ0123456789;:,DOWN,32,
1002639374,39374,26,DOWN,GHIJKLMNOPQRSTUVWXYZ0123456789;:,DOWN,32,
1002639374,39374,28,DOWN,GHIJKLMNOPQRSTUVWXYZ0123456789;:,DOWN,32,
1002639374,39374,30,DOWN,GHIJKLMNOPQRSTUVWXYZ0123456789;:,DOWN,32,
1002639374,39374,33,DOWN,GHIJKLMNOPQRSTUVWXYZ0123456789;:,DOWN,32,
1002639374,39374,34,DOWN,GHIJKLMNOPQRSTUVWXYZ0123456789;:,DOWN,32,
1002639374,39374,37,DOWN,GHIJKLMNOPQRSTUVWXYZ0123456789;:,DOWN,32,
1002639374,39374,40,DOWN,GHIJKLMNOPQRSTUVWXYZ0123456789;:,DOWN,32,
1002639374,39374,41,DOWN,GHIJKLMNOPQRSTUVWXYZ0123456789;:,DOWN,32,
1002639374,39374,42,DOWN,GHIJKLMNOPQRSTUVWXYZ0123456789;:,DOWN,32,
1002639374,39374,43,DOWN,GHIJKLMNOPQRSTUVWXYZ0123456789;:,DOWN,32,
1002639374,39374,46,DOWN,GHIJKLMNOPQRSTUVWXYZ0123456789;:,DOWN,32,
1002639374,39374,48,DOWN,GHIJKLMNOPQRSTUVWXYZ0123456789;:,DOWN,32,
1002639374,39374,51,DOWN,GHIJKLMNOPQRSTUVWXYZ0123456789;:,DOWN,32,
1002639374,39374,54,DOWN,GHIJKLMNOPQRSTUVWXYZ0123456789;:,DOWN,32,
1002639374,39374,55,DOWN,GHIJKLMNOPQRSTUVWXYZ0123456789;:,DOWN,32,
1002639374,39374,57,DOWN,GHIJKLMNOPQRSTUVWXYZ0123456789;:,DOWN,32,
1002639374,39374,59,DOWN,GHIJKLMNOPQRSTUVWXYZ0123456789;:,DOWN,32,
1002639374,39374,60,DOWN,GHIJKLMNOPQRSTUVWXYZ0123456789;:,,32,
1011175777,75777,1,RS,abdefglopqtuvxACEGHKNPQRSWZ019;:,RS,18,abfgptuxKRSWZ:
1011175777,75777,3,RS,gklnoqrtuwxzACDEFGIMNQUVWYZ12345678:,RS,11,knotwADEGMNQWY1345678
1011175777,75777,4,RS,abceghiklmnrstuwzABDGJMSVXZ01679;:,RS,14,abghikmnstuzGX679;
1011175777,75777,5,RS,bcghjmrstuvxyzACDFHIJLTZ1234678:,RS,12,brstuvxyFHILTZ12348:
1011175777,75777,10,RS,defhijmqtuwxyBCIKLMPSUWX03489;:,RS,14,efhjmqwxyCISUWX34:
1011175777,75777,11,RS,adfjkmorstvxyzBFGHJLNOSTUVWXYZ234567;,RS,14,ajkmrvyzBFGNOSTX57
1011175777,75777,13,RS,abcehklmopqrwyzACGIJKLMPRUWYZ12578;:,RS,9,bclmorwyzACIJKLUZ2578;:
1011175777,75777,14,RS,abcdeflprstvBCFGIKNSTZ12489:,RS,16,abcdelrvBCFGNS8:
1011175777,75777,16,RS,abdegjklprtuvwzACEHIJMNOQRSVWX01235679:,RS,13,abdltuzCEHIQSWX127:
1011175777,75777,22,RS,adfhilmptvwxzABEHJTUVYZ024678;,RS,15,adhimwAHTUVY2678;
1011175777,75777,23,RS,acfjklopqstuyACEFHILNPRSTWYZ0124:,RS,9,acfjopqstyCEHLNRSTWYZ02
1011175777,75777,24,RS,bcghjmnoqrstuwxCEFHKORTUVWZ123456789;,IN,14,bcghqxFOVW3456789;
1011175777,75777,27,IN,jklmnorstuvwzABCDEHIJKLMPQRSTUXYZ012,IN,32,
1011175777,75777,28,IN,jklmnorstuvwzABCDEHIJKLMPQRSTUXYZ012,IN,32,
1011175777,75777,31,IN,jklmnorstuvwzABCDEHIJKLMPQRSTUXYZ012,IN,32,
1011175777,75777,33,IN,jklmnorstuvwzABCDEHIJKLMPQRSTUXYZ012,IN,32,
1011175777,75777,34,IN,jklmnorstuvwzABCDEHIJKLMPQRSTUXYZ012,IN,32,
1011175777,75777,35,IN,jklmnorstuvwzABCDEHIJKLMPQRSTUXYZ012,IN,32,
1011175777,75777,36,IN,jklmnorstuvwzABCDEHIJKLMPQRSTUXYZ012,IN,32,
1011175777,75777,37,IN,jklmnorstuvwzABCDEHIJKLMPQRSTUXYZ012,IN,32,
1011175777,75777,38,IN,jklmnorstuvwzABCDEHIJKLMPQRSTUXYZ012,IN,32,
1011175777,75777,39,IN,jklmnorstuvwzABCDEHIJKLMPQRSTUXYZ012,IN,32,
1011175777,75777,40,IN,jklmnorstuvwzABCDEHIJKLMPQRSTUXYZ012,IN,32,
1011175777,75777,41,IN,jklmnorstuvwzABCDEHIJKLMPQRSTUXYZ012,IN,32,
1011175777,75777,43,IN,jklmnorstuvwzABCDEHIJKLMPQRSTUXYZ012,IN,32,
1011175777,75777,47,IN,jklmnorstuvwzABCDEHIJKLMPQRSTUXYZ012,IN,32,
1011175777,75777,48,IN,jklmnorstuvwzABCDEHIJKLMPQRSTUXYZ012,IN,32,
1011175777,75777,50,IN,jklmnorstuvwzABCDEHIJKLMPQRSTUXYZ012,IN,32,
1011175777,75777,55,IN,jklmnorstuvwzABCDEHIJKLMPQRSTUXYZ012,IN,32,
1011175777,75777,56,IN,jklmnorstuvwzABCDEHIJKLMPQRSTUXYZ012,IN,32,
1011175777,75777,58,IN,jklmnorstuvwzABCDEHIJKLMPQRSTUXYZ012,IN,32,
1011175777,75777,59,IN,jklmnorstuvwzABCDEHIJKLMPQRSTUXYZ012,IN,32,
1011175777,75777,60,IN,jklmnorstuvwzABCDEHIJKLMPQRSTUXYZ012,,32,
1011175777,101112,1,RS,abcfgijkmpstuwxBDFJKORSTUVWXYZ47:,RS,18,abfgptuxKRSWZ:
1011175777,101112,3,RS,dhkmnostwADEGKMNQRSTWY13456789,RS,11,knotwADEGMNQWY1345678
1011175777,101112,4,RS,abdfghijkmnpqstuvzCEGIKPQTUXY23456789;,RS,14,abghikmnstuzGX679;
1011175777,101112,5,RS,abdefilnprstuvxyBFHIKLMORSTWXZ012348:,RS,12,brstuvxyFHILTZ12348:
1011175777,101112,10,RS,abcefhjmqswxyzCFHINOSTUVWXY34:,RS,14,efhjmqwxyCISUWX34:
1011175777,101112,11,RS,acghijkmnqruvyzBCEFGNOPQRSTX057,RS,14,ajkmrvyzBFGNOSTX57
1011175777,101112,13,RS,bcdfgilmorstwyzABCEHIJKLSUVZ245678;:,RS,9,bclmorwyzACIJKLUZ2578;:
1011175777,101112,14,RS,abcdehijlmoqrvBCEFGJNSWXY03578:,RS,16,abcdelrvBCFGNS8:
1011175777,101112,16,RS,abdlmnqtuxyzBCDEGHILPQSUWXYZ1247:,RS,13,abdltuzCEHIQSWX127:
1011175777,101112,22,RS,abcdhimnorsuwACFHIKLOPSTUVY236789;,RS,15,adhimwAHTUVY2678;
1011175777,101112,23,RS,abcdfhijopqstvyCDEHLMNRSTUWXYZ023789;,OUT,9,acfjopqstyCEHLNRSTWYZ02
1011175777,101112,24,OUT,abcdefghipqxyFGNOVW3456789;:,OUT,14,bcghqxFOVW3456789;
1011175777,101112,27,OUT,abcdefghipqxyFGNOVW3456789;:,OUT,32,
1011175777,101112,28,OUT,abcdefghipqxyFGNOVW3456789;:,OUT,32,
1011175777,101112,31,OUT,abcdefghipqxyFGNOVW3456789;:,OUT,32,
1011175777,101112,33,OUT,abcdefghipqxyFGNOVW3456789;:,OUT,32,
1011175777,101112,34,OUT,abcdefghipqxyFGNOVW3456789;:,OUT,32,
1011175777,101112,35,OUT,abcdefghipqxyFGNOVW3456789;:,OUT,32,
1011175777,101112,36,OUT,abcdefghipqxyFGNOVW3456789;:,OUT,32,
1011175777,101112,37,OUT,abcdefghipqxyFGNOVW3456789;:,OUT,32,
1011175777,101112,38,OUT,abcdefghipqxyFGNOVW3456789;:,OUT,32,
1011175777,101112,39,OUT,abcdefghipqxyFGNOVW3456789;:,OUT,32,
1011175777,101112,40,OUT,abcdefghipqxyFGNOVW3456789;:,OUT,32,
1011175777,101112,41,OUT,abcdefghipqxyFGNOVW3456789;:,OUT,32,
1011175777,101112,43,OUT,abcdefghipqxyFGNOVW3456789;:,OUT,32,
1011175777,101112,47,OUT,abcdefghipqxyFGNOVW3456789;:,OUT,32,
1011175777,101112,48,OUT,abcdefghipqxyFGNOVW3456789;:,OUT,32,
1011175777,101112,50,OUT,abcdefghipqxyFGNOVW3456789;:,OUT,32,
1011175777,101112,55,OUT,abcdefghipqxyFGNOVW3456789;:,OUT,32,
1011175777,101112,56,OUT,abcdefghipqxyFGNOVW3456789;:,OUT,32,
1011175777,101112,58,OUT,abcdefghipqxyFGNOVW3456789;:,OUT,32,
1011175777,101112,59,OUT,abcdefghipqxyFGNOVW3456789;:,OUT,32,
1011175777,101112,60,OUT,abcdefghipqxyFGNOVW3456789;:,,32,
1024539837,102458,1,RS,bdefghjouvxzBCGIJPQSTUVWXY1289;,RS,10,defghjouvBGIPQSUWX128;
1024539837,102458,2,RS,adefijmnqstuvCDFGHIJNOPRSUVW0568:,RS,13,defijmnqstFGHINPR56
1024539837,102458,4,RS,acdefjnpsuyDEFGKLMOPQRSVWXYZ13468;,DOWN,18,acdefjnpsuyDEF
1024539837,102458,9,DOWN,GHIJKLMNOPQRSTUVWXYZ0123456789;:,DOWN,32,
1024539837,102458,12,DOWN,GHIJKLMNOPQRSTUVWXYZ0123456789;:,DOWN,32,
1024539837,102458,13,DOWN,GHIJKLMNOPQRSTUVWXYZ0123456789;:,DOWN,32,
1024539837,102458,17,DOWN,GHIJKLMNOPQRSTUVWXYZ0123456789;:,DOWN,32,
1024539837,102458,19,DOWN,GHIJKLMNOPQRSTUVWXYZ0123456789;:,DOWN,32,
1024539837,102458,20,DOWN,GHIJKLMNOPQRSTUVWXYZ0123456789;:,DOWN,32,
1024539837,102458,21,DOWN,GHIJKLMNOPQRSTUVWXYZ0123456789;:,DOWN,32,
1024539837,102458,22,DOWN,GHIJKLMNOPQRSTUVWXYZ0123456789;:,DOWN,32,
1024539837,102458,24,DOWN,GHIJKLMNOPQRSTUVWXYZ0123456789;:,DOWN,32,
1024539837,102458,25,DOWN,GHIJKLMNOPQRSTUVWXYZ0123456789;:,DOWN,32,
1024539837,102458,26,DOWN,GHIJKLMNOPQRSTUVWXYZ0123456789;:,DOWN,32,
1024539837,102458,30,DOWN,GHIJKLMNOPQRSTUVWXYZ0123456789;:,DOWN,32,
1024539837,102458,34,DOWN,GHIJKLMNOPQRSTUVWXYZ0123456789;:,DOWN,32,
1024539837,102458,35,DOWN,GHIJKLMNOPQRSTUVWXYZ0123456789;:,DOWN,32,
1024539837,102458,38,DOWN,GHIJKLMNOPQRSTUVWXYZ0123456789;:,DOWN,32,
1024539837,102458,39,DOWN,GHIJKLMNOPQRSTUVWXYZ0123456789;:,DOWN,32,
1024539837,102458,44,DOWN,GHIJKLMNOPQRSTUVWXYZ0123456789;:,DOWN,32,
1024539837,102458,46,DOWN,GHIJKLMNOPQRSTUVWXYZ0123456789;:,DOWN,32,
1024539837,102458,51,DOWN,GHIJKLMNOPQRSTUVWXYZ0123456789;:,DOWN,32,
1024539837,102458,57,DOWN,GHIJKLMNOPQRSTUVWXYZ0123456789;:,DOWN,32,
1024539837,102458,60,DOWN,GHIJKLMNOPQRSTUVWXYZ0123456789;:,,32,
1024539837,398371,1,RS,cdefghjklmnopruvwBGHIMNPQSUWX012345678;:,RS,10,defghjouvBGIPQSUWX128;
1024539837,398371,2,RS,bcdefgijklmnopqrstxyzBEFGHIMNPRTY124569,UP,13,defijmnqstFGHINPR56
1024539837,398371,4,UP,abcdefghijklmnopqrstuvwxyzABCDEF,UP,18,acdefjnpsuyDEF
1024539837,398371,9,UP,abcdefghijklmnopqrstuvwxyzABCDEF,UP,32,
1024539837,398371,12,UP,abcdefghijklmnopqrstuvwxyzABCDEF,UP,32,
1024539837,398371,13,UP,abcdefghijklmnopqrstuvwxyzABCDEF,UP,32,
1024539837,398371,17,UP,abcdefghijklmnopqrstuvwxyzABCDEF,UP,32,
1024539837,398371,19,UP,abcdefghijklmnopqrstuvwxyzABCDEF,UP,32,
1024539837,398371,20,UP,abcdefghijklmnopqrstuvwxyzABCDEF,UP,32,
1024539837,398371,21,UP,abcdefghijklmnopqrstuvwxyzABCDEF,UP,32,
1024539837,398371,22,UP,abcdefghijklmnopqrstuvwxyzABCDEF,UP,32,
1024539837,398371,24,UP,abcdefghijklmnopqrstuvwxyzABCDEF,UP,32,
1024539837,398371,25,UP,abcdefghijklmnopqrstuvwxyzABCDEF,UP,32,
1024539837,398371,26,UP,abcdefghijklmnopqrstuvwxyzABCDEF,UP,32,
1024539837,398371,30,UP,abcdefghijklmnopqrstuvwxyzABCDEF,UP,32,
1024539837,398371,34,UP,abcdefghijklmnopqrstuvwxyzABCDEF,UP,32,
1024539837,398371,35,UP,abcdefghijklmnopqrstuvwxyzABCDEF,UP,32,
1024539837,398371,38,UP,abcdefghijklmnopqrstuvwxyzABCDEF,UP,32,
1024539837,398371,39,UP,abcdefghijklmnopqrstuvwxyzABCDEF,UP,32,
1024539837,398371,44,UP,abcdefghijklmnopqrstuvwxyzABCDEF,UP,32,
1024539837,398371,46,UP,abcdefghijklmnopqrstuvwxyzABCDEF,UP,32,
1024539837,398371,51,UP,abcdefghijklmnopqrstuvwxyzABCDEF,UP,32,
1024539837,398371,57,UP,abcdefghijklmnopqrstuvwxyzABCDEF,UP,32,
1024539837,398371,60,UP,abcdefghijklmnopqrstuvwxyzABCDEF,,32,
1028522704,102853,2,RS,abcegjkmorvCDEFGHIJMOPRTUVXZ0578;:,RS,14,bemCEFGHIMOVXZ058:
1028522704,102853,3,RS,abcdfghjkmnoprsvxyzCDFGHKLOQRSVY1234579;:,RIGHT,12,bcjknsxyzGHKOSY2359;
1028522704,102853,4,RIGHT,efghmnopuvwxCDEFKLMNSTUV012389;:,RIGHT,13,efnopuxDEFKLMSTV02;
1028522704,102853,6,RIGHT,efghmnopuvwxCDEFKLMNSTUV012389;:,RIGHT,32,
1028522704,102853,7,RIGHT,efghmnopuvwxCDEFKLMNSTUV012389;:,RIGHT,32,
1028522704,102853,10,RIGHT,efghmnopuvwxCDEFKLMNSTUV012389;:,RIGHT,32,
1028522704,102853,11,RIGHT,efghmnopuvwxCDEFKLMNSTUV012389;:,RIGHT,32,
1028522704,102853,15,RIGHT,efghmnopuvwxCDEFKLMNSTUV012389;:,RIGHT,32,
1028522704,102853,16,RIGHT,efghmnopuvwxCDEFKLMNSTUV012389;:,RIGHT,32,
1028522704,102853,17,RIGHT,efghmnopuvwxCDEFKLMNSTUV012389;:,RIGHT,32,
1028522704,102853,18,RIGHT,efghmnopuvwxCDEFKLMNSTUV012389;:,RIGHT,32,
1028522704,102853,21,RIGHT,efghmnopuvwxCDEFKLMNSTUV012389;:,RIGHT,32,
1028522704,102853,22,RIGHT,efghmnopuvwxCDEFKLMNSTUV012389;:,RIGHT,32,
1028522704,102853,23,RIGHT,efghmnopuvwxCDEFKLMNSTUV012389;:,RIGHT,32,
1028522704,102853,26,RIGHT,efghmnopuvwxCDEFKLMNSTUV012389;:,RIGHT,32,
1028522704,102853,27,RIGHT,efghmnopuvwxCDEFKLMNSTUV012389;:,RIGHT,32,
1028522704,102853,29,RIGHT,efghmnopuvwxCDEFKLMNSTUV012389;:,RIGHT,32,
1028522704,102853,31,RIGHT,efghmnopuvwxCDEFKLMNSTUV012389;:,RIGHT,32,
1028522704,102853,34,RIGHT,efghmnopuvwxCDEFKLMNSTUV012389;:,RIGHT,32,
1028522704,102853,36,RIGHT,efghmnopuvwxCDEFKLMNSTUV012389;:,RIGHT,32,
1028522704,102853,42,RIGHT,efghmnopuvwxCDEFKLMNSTUV012389;:,RIGHT,32,
1028522704,102853,43,RIGHT,efghmnopuvwxCDEFKLMNSTUV012389;:,RIGHT,32,
1028522704,102853,45,RIGHT,efghmnopuvwxCDEFKLMNSTUV012389;:,RIGHT,32,
1028522704,102853,46,RIGHT,efghmnopuvwxCDEFKLMNSTUV012389;:,RIGHT,32,
1028522704,102853,47,RIGHT,efghmnopuvwxCDEFKLMNSTUV012389;:,RIGHT,32,
1028522704,102853,48,RIGHT,efghmnopuvwxCDEFKLMNSTUV012389;:,RIGHT,32,
1028522704,102853,49,RIGHT,efghmnopuvwxCDEFKLMNSTUV012389;:,RIGHT,32,
1028522704,102853,50,RIGHT,efghmnopuvwxCDEFKLMNSTUV012389;:,RIGHT,32,
1028522704,102853,52,RIGHT,efghmnopuvwxCDEFKLMNSTUV012389;:,RIGHT,32,
1028522704,102853,53,RIGHT,efghmnopuvwxCDEFKLMNSTUV012389;:,RIGHT,32,
1028522704,102853,54,RIGHT,efghmnopuvwxCDEFKLMNSTUV012389;:,RIGHT,32,
1028522704,102853,56,RIGHT,efghmnopuvwxCDEFKLMNSTUV012389;:,RIGHT,32,
1028522704,102853,57,RIGHT,efghmnopuvwxCDEFKLMNSTUV012389;:,RIGHT,32,
1028522704,102853,58,RIGHT,efghmnopuvwxCDEFKLMNSTUV012389;:,RIGHT,32,
1028522704,102853,60,RIGHT,efghmnopuvwxCDEFKLMNSTUV012389;:,,32,
1028522704,227041,2,RS,bdefhlmpqtACEFGHIKMOSVWXYZ015689:,RS,14,bemCEFGHIMOVXZ058:
1028522704,227041,3,RS,bcejklnstuwxyzBEGHKOPSYZ02359;,RS,12,bcjknsxyzGHKOSY2359;
1028522704,227041,4,RS,acefjnopsuxyzADEFGHKLMOQSTVZ02457;,LEFT,13,efnopuxDEFKLMSTV02;
1028522704,227041,6,LEFT,abcdijklqrstyzABGHIJOPQRWXYZ4567,LEFT,32,
1028522704,227041,7,LEFT,abcdijklqrstyzABGHIJOPQRWXYZ4567,LEFT,32,
1028522704,227041,10,LEFT,abcdijklqrstyzABGHIJOPQRWXYZ4567,LEFT,32,
1028522704,227041,11,LEFT,abcdijklqrstyzABGHIJOPQRWXYZ4567,LEFT,32,
1028522704,227041,15,LEFT,abcdijklqrstyzABGHIJOPQRWXYZ4567,LEFT,32,
1028522704,227041,16,LEFT,abcdijklqrstyzABGHIJOPQRWXYZ4567,LEFT,32,
1028522704,227041,17,LEFT,abcdijklqrstyzABGHIJOPQRWXYZ4567,LEFT,32,
1028522704,227041,18,LEFT,abcdijklqrstyzABGHIJOPQRWXYZ4567,LEFT,32,
1028522704,227041,21,LEFT,abcdijklqrstyzABGHIJOPQRWXYZ4567,LEFT,32,
1028522704,227041,22,LEFT,abcdijklqrstyzABGHIJOPQRWXYZ4567,LEFT,32,
1028522704,227041,23,LEFT,abcdijklqrstyzABGHIJOPQRWXYZ4567,LEFT,32,
1028522704,227041,26,LEFT,abcdijklqrstyzABGHIJOPQRWXYZ4567,LEFT,32,
1028522704,227041,27,LEFT,abcdijklqrstyzABGHIJOPQRWXYZ4567,LEFT,32,
1028522704,227041,29,LEFT,abcdijklqrstyzABGHIJOPQRWXYZ4567,LEFT,32,
1028522704,227041,31,LEFT,abcdijklqrstyzABGHIJOPQRWXYZ4567,LEFT,32,
1028522704,227041,34,LEFT,abcdijklqrstyzABGHIJOPQRWXYZ4567,LEFT,32,
1028522704,227041,36,LEFT,abcdijklqrstyzABGHIJOPQRWXYZ4567,LEFT,32,
1028522704,227041,42,LEFT,abcdijklqrstyzABGHIJOPQRWXYZ4567,LEFT,32,
1028522704,227041,43,LEFT,abcdijklqrstyzABGHIJOPQRWXYZ4567,LEFT,32,
1028522704,227041,45,LEFT,abcdijklqrstyzABGHIJOPQRWXYZ4567,LEFT,32,
1028522704,227041,46,LEFT,abcdijklqrstyzABGHIJOPQRWXYZ4567,LEFT,32,
1028522704,227041,47,LEFT,abcdijklqrstyzABGHIJOPQRWXYZ4567,LEFT,32,
1028522704,227041,48,LEFT,abcdijklqrstyzABGHIJOPQRWXYZ4567,LEFT,32,
1028522704,227041,49,LEFT,abcdijklqrstyzABGHIJOPQRWXYZ4567,LEFT,32,
1028522704,227041,50,LEFT,abcdijklqrstyzABGHIJOPQRWXYZ4567,LEFT,32,
1028522704,227041,52,LEFT,abcdijklqrstyzABGHIJOPQRWXYZ4567,LEFT,32,
1028522704,227041,53,LEFT,abcdijklqrstyzABGHIJOPQRWXYZ4567,LEFT,32,
1028522704,227041,54,LEFT,abcdijklqrstyzABGHIJOPQRWXYZ4567,LEFT,32,
1028522704,227041,56,LEFT,abcdijklqrstyzABGHIJOPQRWXYZ4567,LEFT,32,
1028522704,227041,57,LEFT,abcdijklqrstyzABGHIJOPQRWXYZ4567,LEFT,32,
1028522704,227041,58,LEFT,abcdijklqrstyzABGHIJOPQRWXYZ4567,LEFT,32,
1028522704,227041,60,LEFT,abcdijklqrstyzABGHIJOPQRWXYZ4567,,32,
1038621873,103866,1,RS,bcdefhjkpqsvwxzEFJKLMOPQRUVZ2349;,RS,16,cfjkpxzEFQUV249;
1038621873,103866,2,RS,bceghijklmopqrstuvzABHKLOPQSTY14568:,RS,13,bcehiotuzABHKLOTY45
1038621873,103866,3,RS,abchijkmnqrtuwxyzABFGIKLMNOPQTVY0279;,IN,14,bchinqrtyBFOPTV29;
1038621873,103866,5,IN,jklmnorstuvwzABCDEHIJKLMPQRSTUXYZ012,IN,32,
1038621873,103866,8,IN,jklmnorstuvwzABCDEHIJKLMPQRSTUXYZ012,IN,32,
1038621873,103866,9,IN,jklmnorstuvwzABCDEHIJKLMPQRSTUXYZ012,IN,32,
1038621873,103866,14,IN,jklmnorstuvwzABCDEHIJKLMPQRSTUXYZ012,IN,32,
1038621873,103866,15,IN,jklmnorstuvwzABCDEHIJKLMPQRSTUXYZ012,IN,32,
1038621873,103866,16,IN,jklmnorstuvwzABCDEHIJKLMPQRSTUXYZ012,IN,32,
1038621873,103866,17,IN,jklmnorstuvwzABCDEHIJKLMPQRSTUXYZ012,IN,32,
1038621873,103866,18,IN,jklmnorstuvwzABCDEHIJKLMPQRSTUXYZ012,IN,32,
1038621873,103866,22,IN,jklmnorstuvwzABCDEHIJKLMPQRSTUXYZ012,IN,32,
1038621873,103866,25,IN,jklmnorstuvwzABCDEHIJKLMPQRSTUXYZ012,IN,32,
1038621873,103866,27,IN,jklmnorstuvwzABCDEHIJKLMPQRSTUXYZ012,IN,32,
1038621873,103866,30,IN,jklmnorstuvwzABCDEHIJKLMPQRSTUXYZ012,IN,32,
1038621873,103866,32,IN,jklmnorstuvwzABCDEHIJKLMPQRSTUXYZ012,IN,32,
1038621873,103866,33,IN,jklmnorstuvwzABCDEHIJKLMPQRSTUXYZ012,IN,32,
1038621873,103866,34,IN,jklmnorstuvwzABCDEHIJKLMPQRSTUXYZ012,IN,32,
1038621873,103866,36,IN,jklmnorstuvwzABCDEHIJKLMPQRSTUXYZ012,IN,32,
1038621873,103866,40,IN,jklmnorstuvwzABCDEHIJKLMPQRSTUXYZ012,IN,32,
1038621873,103866,41,IN,jklmnorstuvwzABCDEHIJKLMPQRSTUXYZ012,IN,32,
1038621873,103866,44,IN,jklmnorstuvwzABCDEHIJKLMPQRSTUXYZ012,IN,32,
1038621873,103866,48,IN,jklmnorstuvwzABCDEHIJKLMPQRSTUXYZ012,IN,32,
1038621873,103866,49,IN,jklmnorstuvwzABCDEHIJKLMPQRSTUXYZ012,IN,32,
1038621873,103866,54,IN,jklmnorstuvwzABCDEHIJKLMPQRSTUXYZ012,IN,32,
1038621873,103866,55,IN,jklmnorstuvwzABCDEHIJKLMPQRSTUXYZ012,IN,32,
1038621873,103866,56,IN,jklmnorstuvwzABCDEHIJKLMPQRSTUXYZ012,IN,32,
1038621873,103866,57,IN,jklmnorstuvwzABCDEHIJKLMPQRSTUXYZ012,IN,32,
